question,options,answer,answer_idx,source,correctness,run_0_response_json,run_0_response_idx,run_0_response,run_0_options,run_1_response_json,run_1_response_idx,run_1_response,run_1_options,run_2_response_json,run_2_response_idx,run_2_response,run_2_options,run_3_response_json,run_3_response_idx,run_3_response,run_3_options,response_set,consistency,is_certain
What does someone evaluate in the dressing room?,"['clothing', 'clothing store', 'actors and actresses', 'body']",body,0,csqa,0.0,"{'proba': ['0.25', '0.25', '0.25', '0.25'], 'response_idx': '1'}",1,clothing,"['clothing', 'clothing store', 'actors and actresses', 'body']","{'proba': ['0.1', '0.7', '0.1', '0.1'], 'response_idx': '1'}",1,clothing,"['clothing', 'clothing store', 'actors and actresses', 'body']","{'proba': ['0.3', '0.2', '0.4', '0.1'], 'response_idx': '2'}",2,clothing store,"['clothing', 'clothing store', 'actors and actresses', 'body']","{'proba': ['0.4', '0.3', '0.1', '0.2'], 'response_idx': '0'}",0,clothing,"['clothing', 'clothing store', 'actors and actresses', 'body']","{'clothing', 'clothing store'}",0.75,False
Which best describes the speed of a ball as it is thrown straight up into the air and comes back down?,"['The ball goes slower and slower as it goes up, stops, and then comes down at a constant speed.', 'The ball goes slower and slower as it goes up, stops, and then goes faster and faster as it comes down.', 'The ball goes up at a constant speed, stops, then comes down at a constant speed.', 'The ball goes up at a constant speed, stops, and increases speed as it comes down.']","The ball goes slower and slower as it goes up, stops, and then goes faster and faster as it comes down.",0,arc,0.25,"{'proba': ['0.25', '0.25', '0.25', '0.25'], 'response_idx': '1'}",1,"The ball goes up at a constant speed, stops, then comes down at a constant speed.","['The ball goes slower and slower as it goes up, stops, and then comes down at a constant speed.', 'The ball goes slower and slower as it goes up, stops, and then goes faster and faster as it comes down.', 'The ball goes up at a constant speed, stops, then comes down at a constant speed.', 'The ball goes up at a constant speed, stops, and increases speed as it comes down.']","{'proba': ['0.25', '0.25', '0.25', '0.25'], 'response_idx': '1'}",1,"The ball goes up at a constant speed, stops, then comes down at a constant speed.","['The ball goes slower and slower as it goes up, stops, and then comes down at a constant speed.', 'The ball goes slower and slower as it goes up, stops, and then goes faster and faster as it comes down.', 'The ball goes up at a constant speed, stops, then comes down at a constant speed.', 'The ball goes up at a constant speed, stops, and increases speed as it comes down.']","{'proba': ['0.25', '0.25', '0.25', '0.25'], 'response_idx': '3'}",3,"The ball goes slower and slower as it goes up, stops, and then comes down at a constant speed.","['The ball goes slower and slower as it goes up, stops, and then comes down at a constant speed.', 'The ball goes slower and slower as it goes up, stops, and then goes faster and faster as it comes down.', 'The ball goes up at a constant speed, stops, then comes down at a constant speed.', 'The ball goes up at a constant speed, stops, and increases speed as it comes down.']","{'proba': ['0.25', '0.25', '0.25', '0.25'], 'response_idx': '1'}",1,"The ball goes slower and slower as it goes up, stops, and then goes faster and faster as it comes down.","['The ball goes slower and slower as it goes up, stops, and then comes down at a constant speed.', 'The ball goes slower and slower as it goes up, stops, and then goes faster and faster as it comes down.', 'The ball goes up at a constant speed, stops, then comes down at a constant speed.', 'The ball goes up at a constant speed, stops, and increases speed as it comes down.']","{'The ball goes slower and slower as it goes up, stops, and then comes down at a constant speed.', 'The ball goes up at a constant speed, stops, then comes down at a constant speed.', 'The ball goes slower and slower as it goes up, stops, and then goes faster and faster as it comes down.'}",0.5,False
"Dear Mr Han,
I just turned 12 years old, but I am very thin and not as tall as my classmates. My brother is 20 and is very tall. My father is also very tall. I eat lots of vegetables every day. I like eating fruit, but I don't like eating meat. I sleep for eight hours a day. I want to be tall. I am taking medicine. I think that medicine can make me grow   tall. My head teacher tells me that you are a great Chinese doctor. Can I grow tall? Do I need to take the medicine?
Yours,
Jack
Dear Jack,
I think that you can grow tall, because your father and brother are both very tall. You are still growing. As for the medicine, you should stop taking it. It is not good for your health. You should eat more meat. I am happy that you like eating vegetables and fruit. A balanced diet is very important for your health --and it can make you grow tall.
Yours,
Mr Han
,.

What is Mr Han's advice to Jack?","['To eat more meat and take the medicine.', 'To eat more meat and not to take the medicine.', 'To eat less meat and take the medicine.', 'To eat less meat and not to take the medicine.']",To eat more meat and not to take the medicine.,0,race,1.0,"{'proba': ['0.1', '0.7', '0.1', '0.1'], 'response_idx': '1'}",1,To eat more meat and not to take the medicine.,"['To eat more meat and take the medicine.', 'To eat more meat and not to take the medicine.', 'To eat less meat and take the medicine.', 'To eat less meat and not to take the medicine.']","{'proba': ['0.9', '0.05', '0.025', '0.025'], 'response_idx': '0'}",0,To eat more meat and not to take the medicine.,"['To eat more meat and take the medicine.', 'To eat more meat and not to take the medicine.', 'To eat less meat and take the medicine.', 'To eat less meat and not to take the medicine.']","{'proba': ['0.6', '0.1', '0.2', '0.1'], 'response_idx': '0'}",0,To eat more meat and not to take the medicine.,"['To eat more meat and take the medicine.', 'To eat more meat and not to take the medicine.', 'To eat less meat and take the medicine.', 'To eat less meat and not to take the medicine.']","{'proba': ['0.1', '0.7', '0.1', '0.1'], 'response_idx': '1'}",1,To eat more meat and not to take the medicine.,"['To eat more meat and take the medicine.', 'To eat more meat and not to take the medicine.', 'To eat less meat and take the medicine.', 'To eat less meat and not to take the medicine.']",{'To eat more meat and not to take the medicine.'},1.0,True
What popular drink did a Dutch medical professor produce in his laboratory while trying to come up with a blood cleanser that could be sold in drugstores?,"['gin', 'list of gin brands', 'list of gins', 'mothers ruin']",gin,0,trivia,1.0,"{'proba': ['0.6', '0.1', '0.2', '0.1'], 'response_idx': '0'}",0,gin,"['gin', 'list of gin brands', 'list of gins', 'mothers ruin']","{'proba': ['0.1', '0.1', '0.1', '0.7'], 'response_idx': '3'}",3,gin,"['gin', 'list of gin brands', 'list of gins', 'mothers ruin']","{'proba': ['0.1', '0.1', '0.7', '0.1'], 'response_idx': '2'}",2,gin,"['gin', 'list of gin brands', 'list of gins', 'mothers ruin']","{'proba': ['0.6', '0.1', '0.2', '0.1'], 'response_idx': '0'}",0,gin,"['gin', 'list of gin brands', 'list of gins', 'mothers ruin']",{'gin'},1.0,True
"Chinese space trainer Wang Yuan has been chosen as one of the volunteers for the Mars-500 test project. He was very happy to be chosen and will accept the meaningful challenge  Another five volunteers are all space lovers., including three Russians, an Italy-Colombian and a Frenchman. They are about to feel what it's like to travel to Mars, only without leaving the earth. They are locked up together for a year and a half under a similar condition to the red planet during the whole process. So the experiment is called Mars-500.
When reporters asked what they would miss most during the 520-day special life, French trainer Charles said:""For me, it will be mainly my family, the sun and fresh air.""
The Mars-500 test will be in a special building in Moscow, Russia. Although the people won't leave the building, they will fell as if they are on a real trip to the Mars. The most difficult thing will be to be separated  from the people that they used to live with. The trainer won't see sunsets, sunrises, won't feel rain for 18 months. That will be hard.
The main task is to study the ""Man and environment"". It'll care about the astronauts' getting experience and physical effects. The 520-day-test is divided into three parts,the first 250days to Mars, the middle 30days of landing on Mars, the last 240 days to return to the earth. Everyone will stay there alone for a long time and will work lonely. They will have to make decisions themselves and only then report to the earth, and the earth will tell them whether they do the right thing or not.
Each astronaut is preparing for the great challenge. It is learned that they will be launched early in June. And the experiment will end in November 2011.

The most difficult thing for the trainers is   _  .","[""they can't see many people"", 'no vegetables to eat', 'they must lie all day', ""they can't watch TV""]",they can't see many people,0,race,1.0,"{'proba': ['0.2', '0.1', '0.6', '0.1'], 'response_idx': '2'}",2,they can't see many people,"[""they can't see many people"", 'no vegetables to eat', 'they must lie all day', ""they can't watch TV""]","{'proba': ['0.7', '0.1', '0.1', '0.1'], 'response_idx': '0'}",0,they can't see many people,"[""they can't see many people"", 'no vegetables to eat', 'they must lie all day', ""they can't watch TV""]","{'proba': ['0.1', '0.7', '0.1', '0.1'], 'response_idx': '1'}",1,they can't see many people,"[""they can't see many people"", 'no vegetables to eat', 'they must lie all day', ""they can't watch TV""]","{'proba': ['0.6', '0.1', '0.2', '0.1'], 'response_idx': '0'}",0,they can't see many people,"[""they can't see many people"", 'no vegetables to eat', 'they must lie all day', ""they can't watch TV""]","{""they can't see many people""}",1.0,True
A 72 W navigation unit on a commercial aircraft has a 24 V power supply and uses 3 A of electric current. What is the electrical resistance of the navigation unit?,"['22 ohms', '8 ohms', '13 ohms', '4 ohms']",8 ohms,0,arc,0.0,"{'proba': ['0.0', '0.0', '1.0', '0.0'], 'response_idx': '2'}",2,4 ohms,"['22 ohms', '8 ohms', '13 ohms', '4 ohms']","{'proba': ['0.1', '0.7', '0.1', '0.1'], 'response_idx': '1'}",1,4 ohms,"['22 ohms', '8 ohms', '13 ohms', '4 ohms']","{'proba': ['0.25', '0.25', '0.25', '0.25'], 'response_idx': '2'}",2,4 ohms,"['22 ohms', '8 ohms', '13 ohms', '4 ohms']","{'proba': ['0.25', '0.25', '0.25', '0.25'], 'response_idx': '2'}",2,13 ohms,"['22 ohms', '8 ohms', '13 ohms', '4 ohms']","{'4 ohms', '13 ohms'}",0.75,False
"Is this your pen?Call Lydia at 224-3638.
Lost:
My computer game.My name is David.Call 44-2697.
Mitchell,
Is that your backpack in the lost and found case?
Liza
Found:ID card.Is this your ID card? Call Ely at 52993.

There are   _  Found Notices","['one', 'four', 'three', 'two']",three,0,race,0.0,"{'proba': ['0.25', '0.25', '0.25', '0.25'], 'response_idx': 3}",3,two,"['one', 'four', 'three', 'two']","{'proba': ['0.25', '0.25', '0.25', '0.25'], 'response_idx': 2}",2,one,"['one', 'four', 'three', 'two']","{'proba': ['0.25', '0.25', '0.25', '0.25'], 'response_idx': 0}",0,two,"['one', 'four', 'three', 'two']","{'proba': ['0.25', '0.25', '0.25', '0.25'], 'response_idx': 3}",3,two,"['one', 'four', 'three', 'two']","{'one', 'two'}",0.75,False
What  is likely to happen to ice in the sun?,"['cool water', 'become water', 'cool drink', 'nothing']",become water,0,csqa,0.75,"{'proba': ['0.1', '0.1', '0.1', '0.7'], 'response_idx': '3'}",3,become water,"['cool water', 'become water', 'cool drink', 'nothing']","{'proba': ['0.6', '0.1', '0.1', '0.2'], 'response_idx': '0'}",0,become water,"['cool water', 'become water', 'cool drink', 'nothing']","{'proba': ['0.2', '0.1', '0.1', '0.6'], 'response_idx': '3'}",3,become water,"['cool water', 'become water', 'cool drink', 'nothing']","{'proba': ['0.1', '0.1', '0.6', '0.2'], 'response_idx': '2'}",2,cool drink,"['cool water', 'become water', 'cool drink', 'nothing']","{'cool drink', 'become water'}",0.75,False
"It's easy to get lost   in a _ city. Here are some tips   to help you find the way and get to your destination  .
Take a map with you when you go to a new place. If you lose your way, look at the map, you'll find the place where you want to go.
If you still can't find the place on the map, ask the police for help.They will tell you the right way to go.
Remember the name of your hotel and the street where it is. If you can't find the way back, take a taix.
I hope these tips can help you.

What should you take with you when you go to a strange city?","['A map.', 'A watch', 'A dictionary.', 'A taxi.']",A map.,0,race,1.0,"{'proba': ['0.1', '0.8', '0.05', '0.05'], 'response_idx': '1'}",1,A map.,"['A map.', 'A watch', 'A dictionary.', 'A taxi.']","{'proba': ['0.25', '0.25', '0.25', '0.25'], 'response_idx': '1'}",1,A map.,"['A map.', 'A watch', 'A dictionary.', 'A taxi.']","{'proba': ['0.1', '0.7', '0.1', '0.1'], 'response_idx': '1'}",1,A map.,"['A map.', 'A watch', 'A dictionary.', 'A taxi.']","{'proba': ['0.9', '0.05', '0.02', '0.03'], 'response_idx': '0'}",0,A map.,"['A map.', 'A watch', 'A dictionary.', 'A taxi.']",{'A map.'},1.0,True
"If you had the chance to leave the life you have now, what would you do?
Students from Fair-grounds Middle School, New Hampshire, US, chose to lead a special life for a week. They left the city and lived a different life by working on a farm. They handed over their cell phones and lived like any farmer's children. And they enjoyed it!
""I didn't know what would happen when we got there,"" said Tyler Swift, 14, ""but there were so many fun things. So much hard work, too. It was a _ .""
""Getting up at 6 every morning, the students milked cows, spread hay , and washed hundreds of sticky buckets . The hardest part was cleaning up piles of poop  in the animal houses. It smelled bad, but it was lots of fun!
None of the students said no to the work. ""With the farmers' help, they did the work better and better. And they learned a lot more than just farming work."" said Rick Brown, a science teacher at Fair-grounds.
""You get to know who can do what and learn to work with different people. The children all showed great team work."" said Nick Quadros.

Which of the following is NOT true?","['All of the students were willing to do the work.', 'The children got some help from the farmses.', 'The children learnt just about farming work.', 'The children worked well in teams.']",The children learnt just about farming work.,0,race,0.75,"{'proba': ['0.1', '0.1', '0.1', '0.7'], 'response_idx': '0'}",0,The children learnt just about farming work.,"['All of the students were willing to do the work.', 'The children got some help from the farmses.', 'The children learnt just about farming work.', 'The children worked well in teams.']","{'proba': ['0.2', '0.2', '0.2', '0.4'], 'response_idx': '2'}",2,The children learnt just about farming work.,"['All of the students were willing to do the work.', 'The children got some help from the farmses.', 'The children learnt just about farming work.', 'The children worked well in teams.']","{'proba': ['0.1', '0.2', '0.1', '0.6'], 'response_idx': '3'}",3,The children got some help from the farmses.,"['All of the students were willing to do the work.', 'The children got some help from the farmses.', 'The children learnt just about farming work.', 'The children worked well in teams.']","{'proba': ['0.2', '0.3', '0.1', '0.4'], 'response_idx': '2'}",2,The children learnt just about farming work.,"['All of the students were willing to do the work.', 'The children got some help from the farmses.', 'The children learnt just about farming work.', 'The children worked well in teams.']","{'The children got some help from the farmses.', 'The children learnt just about farming work.'}",0.75,False
