question,options,answer,answer_idx,source,correctness,run_0_response_json,run_0_response_idx,run_0_response,run_0_options,run_1_response_json,run_1_response_idx,run_1_response,run_1_options,run_2_response_json,run_2_response_idx,run_2_response,run_2_options,run_3_response_json,run_3_response_idx,run_3_response,run_3_options,response_set,consistency,is_certain
"Mr. Smith works in an office. He's very busy and has no time to have a good rest . Every evening , when he comes back from his office , he's always tired and wants to go to bed early . But his wife, Mrs Smith, often has a lot of interesting things to tell him after dinner . She doesn't stop talking before she goes to sleep .
One day the man felt terrible and couldn't go to work . He decided to go to see a doctor . And Mrs. Smith went to the hospital with him . Before her husband asked the doctor what was wrong with him , the woman told the doctor all and the doctor understood why . He wrote out a prescription . And when Mrs. Smith brought the medicine to the doctor , the doctor said to her , "" The bottle of medicine is for your husband and the sleeping pills are for you . "" "" For me ? "" the woman said in surprise "" I'm fine . I don't need any medicine ! "" "" I don't think so , madam "" , said the doctor . "" They are sleeping pills . Your husband will soon be all right if you take them . ""

In fact , Mr. Smith will soon be all right if   _   .","['Mr. Smith takes the sleeping pills', 'Mrs. Smith takes the bottle of medicine', 'Mrs. Smith stops talking too much at night', 'Mr. Smith stops working late']",Mrs. Smith stops talking too much at night,0,race,1.0,"{'proba': [0.1, 0.7, 0.1, 0.1], 'response_idx': 1}",1,Mrs. Smith stops talking too much at night,"['Mr. Smith takes the sleeping pills', 'Mrs. Smith takes the bottle of medicine', 'Mrs. Smith stops talking too much at night', 'Mr. Smith stops working late']","{'proba': [0.7, 0.1, 0.1, 0.1], 'response_idx': 0}",0,Mrs. Smith stops talking too much at night,"['Mr. Smith takes the sleeping pills', 'Mrs. Smith takes the bottle of medicine', 'Mrs. Smith stops talking too much at night', 'Mr. Smith stops working late']","{'proba': [0.1, 0.6, 0.1, 0.2], 'response_idx': 1}",1,Mrs. Smith stops talking too much at night,"['Mr. Smith takes the sleeping pills', 'Mrs. Smith takes the bottle of medicine', 'Mrs. Smith stops talking too much at night', 'Mr. Smith stops working late']","{'proba': [0.1, 0.1, 0.8, 0.0], 'response_idx': 2}",2,Mrs. Smith stops talking too much at night,"['Mr. Smith takes the sleeping pills', 'Mrs. Smith takes the bottle of medicine', 'Mrs. Smith stops talking too much at night', 'Mr. Smith stops working late']",{'Mrs. Smith stops talking too much at night'},1.0,True
Where would you put a writing instrument if you are a woman and want to bring it with you?,"['stationery store', 'purse', 'pocket', 'classroom']",purse,0,csqa,1.0,"{'proba': [0.1, 0.2, 0.1, 0.6], 'response_idx': 3}",3,purse,"['stationery store', 'purse', 'pocket', 'classroom']","{'proba': [0.1, 0.1, 0.8, 0.0], 'response_idx': 2}",2,purse,"['stationery store', 'purse', 'pocket', 'classroom']","{'proba': [0.1, 0.1, 0.7, 0.1], 'response_idx': 2}",2,purse,"['stationery store', 'purse', 'pocket', 'classroom']","{'proba': [0.1, 0.7, 0.1, 0.1], 'response_idx': 1}",1,purse,"['stationery store', 'purse', 'pocket', 'classroom']",{'purse'},1.0,True
"Do you like animals? Come to Xinxin zoo to see the Australian koalas and lions from South Africa. The American tigers are waiting for you. Do you want to see penguins? They are kind of interesting. We also have very cute pandas, but they are a little shy, so please be very quiet. You can play with the dolphins. They are smart and cute. Do you like the giraffes? They are fun. And there are many other animals, too. It's really exciting!
Tickets :Grown--ups :Y=2.00
Students of 6--12:Y=1.00
Time:  Monday--Friday:   9:00 a.m--4:00 p.m
Saturday--Sunday:8:00 a.m--5:00 p.m
Don't give food to the animals.

Today is Monday. It's 8:00 a.m now. Can we see the animals now?","['Yes, we can', ""No, we don't"", ""No, we can't"", 'Yes, we do']","No, we can't",0,race,0.5,"{'proba': [0.9, 0.05, 0.03, 0.02], 'response_idx': 0}",0,"Yes, we can","['Yes, we can', ""No, we don't"", ""No, we can't"", 'Yes, we do']","{'proba': [0.1, 0.8, 0.05, 0.05], 'response_idx': 1}",1,"No, we can't","['Yes, we can', ""No, we don't"", ""No, we can't"", 'Yes, we do']","{'proba': [0.7, 0.1, 0.2, 0.0], 'response_idx': 0}",0,"Yes, we can","['Yes, we can', ""No, we don't"", ""No, we can't"", 'Yes, we do']","{'proba': [0.1, 0.1, 0.8, 0.0], 'response_idx': 2}",2,"No, we can't","['Yes, we can', ""No, we don't"", ""No, we can't"", 'Yes, we do']","{'Yes, we can', ""No, we can't""}",0.75,False
Who did the Americans recognize as ruler of Vietnam in 1950 when the Soviets acknowledged Ho Chi Min?,"['bao dai', 'vinh thuy phuc nguyen', 'bao dai of vietnam', 'bảo đại']",bao dai,0,trivia,0.75,"{'proba': [0.25, 0.25, 0.25, 0.25], 'response_idx': 0}",0,bao dai of vietnam,"['bao dai', 'vinh thuy phuc nguyen', 'bao dai of vietnam', 'bảo đại']","{'proba': [0.1, 0.8, 0.8, 0.1], 'response_idx': 1}",1,bao dai,"['bao dai', 'vinh thuy phuc nguyen', 'bao dai of vietnam', 'bảo đại']","{'proba': [0.4, 0.1, 0.4, 0.1], 'response_idx': 0}",0,bao dai,"['bao dai', 'vinh thuy phuc nguyen', 'bao dai of vietnam', 'bảo đại']","{'proba': [0.4, 0.1, 0.3, 0.2], 'response_idx': 0}",0,bao dai,"['bao dai', 'vinh thuy phuc nguyen', 'bao dai of vietnam', 'bảo đại']","{'bao dai', 'bao dai of vietnam'}",0.75,False
"Mr. Rock has some apple trees in his garden . He looks after them carefully . Now there are very good apples on the trees and Mr. Rock is happy.
This afternoon when he looks out of the window, he sees a boy in one of his apple trees. He is eating the nice apples!
Mr. Rock opens the window and shouts. ""Hey! What are you doing there? Come down and go away, or I'll go to see your father!""
""Dad!"" the boy looks up and cries , "" Mr. Rock wants to see you!""

Mr. Rock is happy that   _  .","['he has some trees', 'he looks after the tree carefully', 'his apples are very good', 'a boy is in the tree']",his apples are very good,0,race,1.0,"{'proba': [0.1, 0.2, 0.6, 0.1], 'response_idx': 2}",2,his apples are very good,"['he has some trees', 'he looks after the tree carefully', 'his apples are very good', 'a boy is in the tree']","{'proba': [0.8, 0.1, 0.05, 0.05], 'response_idx': 0}",0,his apples are very good,"['he has some trees', 'he looks after the tree carefully', 'his apples are very good', 'a boy is in the tree']","{'proba': [0.7, 0.1, 0.1, 0.1], 'response_idx': 0}",0,his apples are very good,"['he has some trees', 'he looks after the tree carefully', 'his apples are very good', 'a boy is in the tree']","{'proba': [0.1, 0.1, 0.7, 0.1], 'response_idx': 2}",2,his apples are very good,"['he has some trees', 'he looks after the tree carefully', 'his apples are very good', 'a boy is in the tree']",{'his apples are very good'},1.0,True
"One day, I heard an American boy say to a Chinese student of English, ""You speak very good English."" But the student answered, ""NO, no. My English is very poor."" The foreigner was quite surprised at the answer. Thinking he had not made himself understood or the Chinese student had not heard him clearly, he said, ""Yes, indeed, you speak very well."" But the Chinese student sill kept saying ""No."" In the end the American boy could not understand and didn't know what to say.
What's wrong with the student's answer? He didn't accept a compliment in the same way as the American people do. He should answer ""thank you"" instead of ""no"". He really understood what the American boy had said, but he thought he should be modest .In the west, people will feel proud and confident when they are praised. So if someone says the dishes you have cooked are very delicious, you should say ""Thank you"". If someone says to a woman ""You look so beautiful with the new clothes on."" She must be very happy and answer ""Thank you"".
In our country we think being modest is a virtue and being proud is a bad thing, but in my opinion, being confident does not mean being proud, so  sometimes you should be confident instead of being modest.
If you are modest and say, ""No, I'm afraid I can't do it well"" while working in a western country, the others may think that you really cannot do it. If you often say ""No"", you will certainly be looked down upon by others. If asking for a job, one says something like ""Yes, I can certainly do it"" instead of ""Let me have a try"", he or she will expect to get it. So in the west, you should be brave to show your self-confidence!

We can learn that the writer wants us to   _   through his passage.","['be modest', 'be clever', 'be beautiful', 'be confident']",be confident,0,race,1.0,"{'proba': [0.1, 0.8, 0.05, 0.05], 'response_idx': 1}",1,be confident,"['be modest', 'be clever', 'be beautiful', 'be confident']","{'proba': [0.8, 0.1, 0.05, 0.05], 'response_idx': 0}",0,be confident,"['be modest', 'be clever', 'be beautiful', 'be confident']","{'proba': [0.1, 0.1, 0.7, 0.1], 'response_idx': 2}",2,be confident,"['be modest', 'be clever', 'be beautiful', 'be confident']","{'proba': [0.1, 0.1, 0.1, 0.7], 'response_idx': 3}",3,be confident,"['be modest', 'be clever', 'be beautiful', 'be confident']",{'be confident'},1.0,True
How many basic units of information in a DNA molecule are required to encode a single amino acid?,"['2', '3', '1', '4']",3,0,arc,0.5,"{'proba': [0.1, 0.1, 0.7, 0.1], 'response_idx': 2}",2,3,"['2', '3', '1', '4']","{'proba': [0.1, 0.2, 0.5, 0.2], 'response_idx': 2}",2,4,"['2', '3', '1', '4']","{'proba': [0.1, 0.1, 0.7, 0.1], 'response_idx': 2}",2,1,"['2', '3', '1', '4']","{'proba': [0.1, 0.8, 0.05, 0.05], 'response_idx': 1}",1,3,"['2', '3', '1', '4']","{'1', '4', '3'}",0.5,False
"I knew a person who hated hospitals, so when she was in her last days what was her wish?","['die at home', 'thank god', 'climb stairs', 'climb tree']",die at home,0,csqa,1.0,"{'proba': [0.1, 0.1, 0.1, 0.7], 'response_idx': 3}",3,die at home,"['die at home', 'thank god', 'climb stairs', 'climb tree']","{'proba': [0.9, 0.05, 0.03, 0.02], 'response_idx': 0}",0,die at home,"['die at home', 'thank god', 'climb stairs', 'climb tree']","{'proba': [0.85, 0.05, 0.05, 0.05], 'response_idx': 0}",0,die at home,"['die at home', 'thank god', 'climb stairs', 'climb tree']","{'proba': [0.85, 0.05, 0.05, 0.05], 'response_idx': 0}",0,die at home,"['die at home', 'thank god', 'climb stairs', 'climb tree']",{'die at home'},1.0,True
"John gets up early from Monday to Saturday, because he must go to school before 7:30 on weekdays and go to the Drawing Club at 8:00 on Saturday mornings. He usually goes to the bookshop on Saturday afternoons, and after supper he watches TV until  midnight.
He doesn't get up early on Sundays. John's parents both work on Sundays. John always watches TV after he gets up. Then he usually goes to KFC to have a hamburger and some juice for lunch. After that, he goes back home and starts to play computer games until his parents come back. He does his homework after supper. He usually has lots of weekend homework, so he must spend three hours on it. He usually goes to bed at about 11:00 p.m. on Sundays. He often complains  he has too much homework to do.

How often does John need to get up early?","['Every day except on Sundays.', 'Only at the weekend.', 'Every day.', 'Five days a week.']",Every day except on Sundays.,0,race,0.75,"{'proba': [0.7, 0.2, 0.05, 0.05], 'response_idx': 0}",0,Five days a week.,"['Every day except on Sundays.', 'Only at the weekend.', 'Every day.', 'Five days a week.']","{'proba': [0.1, 0.7, 0.1, 0.1], 'response_idx': 1}",1,Every day except on Sundays.,"['Every day except on Sundays.', 'Only at the weekend.', 'Every day.', 'Five days a week.']","{'proba': [0.1, 0.1, 0.7, 0.1], 'response_idx': 2}",2,Every day except on Sundays.,"['Every day except on Sundays.', 'Only at the weekend.', 'Every day.', 'Five days a week.']","{'proba': [0.4, 0.1, 0.1, 0.4], 'response_idx': 0}",0,Every day except on Sundays.,"['Every day except on Sundays.', 'Only at the weekend.', 'Every day.', 'Five days a week.']","{'Every day except on Sundays.', 'Five days a week.'}",0.75,False
Geologists frequently use mass spectrometers in determining the relative age of rocks. A spectrometer can differentiate between the ratios of isotopes in rock samples and calculates the radioactive decay involving what two isotopes?,"['Uranium - Strontium', 'Potassium - Argon', 'Rubidium - Strontium', 'Uranium - Lead']",Uranium - Lead,0,arc,0.75,"{'proba': [0.25, 0.25, 0.25, 0.25], 'response_idx': 0}",0,Potassium - Argon,"['Uranium - Strontium', 'Potassium - Argon', 'Rubidium - Strontium', 'Uranium - Lead']","{'proba': [0.25, 0.25, 0.25, 0.25], 'response_idx': 0}",0,Uranium - Lead,"['Uranium - Strontium', 'Potassium - Argon', 'Rubidium - Strontium', 'Uranium - Lead']","{'proba': [0.1, 0.3, 0.2, 0.4], 'response_idx': 3}",3,Uranium - Lead,"['Uranium - Strontium', 'Potassium - Argon', 'Rubidium - Strontium', 'Uranium - Lead']","{'proba': [0.1, 0.2, 0.3, 0.4], 'response_idx': 3}",3,Uranium - Lead,"['Uranium - Strontium', 'Potassium - Argon', 'Rubidium - Strontium', 'Uranium - Lead']","{'Uranium - Lead', 'Potassium - Argon'}",0.75,False
"In a series of chemical reactions, X→Y→Z→A, X converts to Y, Y converts to Z, and Z converts to A. Which term describes the process if the production of A interferes with the conversion of X to Y?","['a complimentary response', 'negative feedback', 'positive feedback', 'a control system']",negative feedback,0,arc,1.0,"{'proba': [0.8, 0.1, 0.05, 0.05], 'response_idx': 0}",0,negative feedback,"['a complimentary response', 'negative feedback', 'positive feedback', 'a control system']","{'proba': [0.1, 0.1, 0.1, 0.7], 'response_idx': 3}",3,negative feedback,"['a complimentary response', 'negative feedback', 'positive feedback', 'a control system']","{'proba': [0.1, 0.1, 0.7, 0.1], 'response_idx': 2}",2,negative feedback,"['a complimentary response', 'negative feedback', 'positive feedback', 'a control system']","{'proba': [0.1, 0.8, 0.05, 0.05], 'response_idx': 1}",1,negative feedback,"['a complimentary response', 'negative feedback', 'positive feedback', 'a control system']",{'negative feedback'},1.0,True
A wetland habitat can continue to support the birds and fish that live there if people ___.,"['leave the land alone', 'drain the water away', 'use the land for planting crops', 'flood the highest parts of the land']",leave the land alone,0,arc,1.0,"{'proba': [0.1, 0.1, 0.8, 0.0], 'response_idx': 2}",2,leave the land alone,"['leave the land alone', 'drain the water away', 'use the land for planting crops', 'flood the highest parts of the land']","{'proba': [0.8, 0.1, 0.05, 0.05], 'response_idx': 0}",0,leave the land alone,"['leave the land alone', 'drain the water away', 'use the land for planting crops', 'flood the highest parts of the land']","{'proba': [0.75, 0.05, 0.05, 0.15], 'response_idx': 0}",0,leave the land alone,"['leave the land alone', 'drain the water away', 'use the land for planting crops', 'flood the highest parts of the land']","{'proba': [0.85, 0.05, 0.05, 0.05], 'response_idx': 0}",0,leave the land alone,"['leave the land alone', 'drain the water away', 'use the land for planting crops', 'flood the highest parts of the land']",{'leave the land alone'},1.0,True
